index,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
191,"The Democrats, when they incorrectly thought they were going to win, asked that the election night tabulation be accepted. Not so anymore!",FALSE,101697,NA,11/27/2016 3:59,FALSE,NA,8.02724E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,32026,FALSE,FALSE,NA,NA
192,The Green Party scam to fill up their coffers by asking for impossible recounts is now being joined by the badly defeated &amp; demoralized Dems,FALSE,99439,NA,11/27/2016 0:31,FALSE,NA,8.02671E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,32547,FALSE,FALSE,NA,NA
193,Fidel Castro is dead!,FALSE,211970,NA,11/26/2016 13:08,FALSE,NA,8.02499E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,100965,FALSE,FALSE,NA,NA
194,"I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!",FALSE,140357,NA,11/24/2016 15:11,FALSE,NA,8.01806E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,31181,FALSE,FALSE,NA,NA
195,"Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",FALSE,187507,NA,11/24/2016 3:30,FALSE,NA,8.01629E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,49403,FALSE,FALSE,NA,NA
196,"Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Th… https://t.co/RY9mGGjrXm",FALSE,168251,NA,11/24/2016 2:17,TRUE,NA,8.01611E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,48996,FALSE,FALSE,NA,NA
197,Bus crash in Tennessee so sad &amp; so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!,FALSE,133615,NA,11/23/2016 0:24,FALSE,NA,8.0122E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,27958,FALSE,FALSE,NA,NA
198,I am seriously considering Dr. Ben Carson as the head of HUD. I've gotten to know him well--he's a greatly talented person who loves people!,FALSE,141499,NA,11/22/2016 17:10,FALSE,NA,8.01111E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,27382,FALSE,FALSE,NA,NA
199,The meeting with the @nytimes is back on at 12:30 today. Look forward to it!,FALSE,34231,NA,11/22/2016 15:40,FALSE,NA,8.01088E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,7290,FALSE,FALSE,NA,NA
200,"'Jeff Sessions, a Fitting Selection for Attorney General'
https://t.co/LjKTkAZSFy",FALSE,38265,NA,11/22/2016 13:39,FALSE,NA,8.01058E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10611,FALSE,FALSE,NA,NA
201,"'President-elect Donald J. Trump's CIA Director Garners Praise'
https://t.co/UFdLWtwBEQ https://t.co/MrPaG7OziQ",FALSE,31390,NA,11/22/2016 13:38,FALSE,NA,8.01057E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8692,FALSE,FALSE,NA,NA
202,Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.,FALSE,81657,NA,11/22/2016 11:46,FALSE,NA,8.01029E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17284,FALSE,FALSE,NA,NA
203,The failing @nytimes just announced that complaints about them are at a 15 year high. I can fully understand that - but why announce?,FALSE,50416,NA,11/22/2016 11:36,FALSE,NA,8.01027E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12103,FALSE,FALSE,NA,NA
204,Perhaps a new meeting will be set up with the @nytimes. In the meantime they continue to cover me inaccurately and with a nasty tone!,FALSE,39364,NA,11/22/2016 11:31,FALSE,NA,8.01025E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9564,FALSE,FALSE,NA,NA
205,I cancelled today's meeting with the failing @nytimes when the terms and conditions of the meeting were changed at the last moment. Not nice,FALSE,69324,NA,11/22/2016 11:16,FALSE,NA,8.01022E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17607,FALSE,FALSE,NA,NA
206,Many people would like to see @Nigel_Farage represent Great Britain as their Ambassador to the United States. He would do a great job!,FALSE,67161,NA,11/22/2016 2:22,FALSE,NA,8.00887E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22618,FALSE,FALSE,NA,NA
207,Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!,FALSE,80310,NA,11/22/2016 2:14,FALSE,NA,8.00885E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,19149,FALSE,FALSE,NA,NA
208,.@transition2017 update and policy plans for the first 100 days. https://t.co/HTgPXfPWeJ,FALSE,103332,NA,11/21/2016 23:58,FALSE,NA,8.00851E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",realDonaldTrump,42386,FALSE,FALSE,NA,NA
209,I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!,FALSE,56231,NA,11/20/2016 14:05,FALSE,NA,8.00339E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11566,FALSE,FALSE,NA,NA
210,"General James ""Mad Dog"" Mattis, who is being considered for Secretary of Defense, was very impressive yesterday. A true General's General!",FALSE,83504,NA,11/20/2016 13:39,FALSE,NA,8.00333E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21984,FALSE,FALSE,NA,NA
211,"I watched parts of @nbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?",FALSE,69792,NA,11/20/2016 13:26,FALSE,NA,8.00329E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16222,FALSE,FALSE,NA,NA
212,Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!,FALSE,68873,NA,11/20/2016 11:44,FALSE,NA,8.00304E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14111,FALSE,FALSE,NA,NA
213,"The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior",FALSE,105747,NA,11/20/2016 11:22,FALSE,NA,8.00298E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,25893,FALSE,FALSE,NA,NA
214,"The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man, Mike Pence. Apologize!",FALSE,151792,NA,11/19/2016 13:56,FALSE,NA,7.99975E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,44397,FALSE,FALSE,NA,NA
215,"Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton, cameras blazing.This should not happen!",FALSE,123964,NA,11/19/2016 13:48,FALSE,NA,7.99973E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,34389,FALSE,FALSE,NA,NA
216,The ONLY bad thing about winning the Presidency is that I did not have the time to go through a long but winning trial on Trump U. Too bad!,FALSE,63404,NA,11/19/2016 13:39,FALSE,NA,7.9997E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13179,FALSE,FALSE,NA,NA
217,I settled the Trump University lawsuit for a small fraction of the potential award because as President I have to focus on our country.,FALSE,91705,NA,11/19/2016 13:34,FALSE,NA,7.99969E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16536,FALSE,FALSE,NA,NA
218,Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!,FALSE,122861,NA,11/18/2016 22:35,FALSE,NA,7.99743E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,26914,FALSE,FALSE,NA,NA
219,I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!,FALSE,118859,NA,11/18/2016 2:15,FALSE,NA,7.99436E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,29518,FALSE,FALSE,NA,NA
220,"Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico",FALSE,167911,NA,11/18/2016 2:01,FALSE,NA,7.99432E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,49750,FALSE,FALSE,NA,NA
221,"My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today. #MAGA",FALSE,97448,NA,11/17/2016 12:46,FALSE,NA,7.99232E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21424,FALSE,FALSE,NA,NA
222,"Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in their coverage of me.",FALSE,91610,NA,11/16/2016 12:25,FALSE,NA,7.98865E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,24418,FALSE,FALSE,NA,NA
223,"I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,",FALSE,89684,NA,11/16/2016 12:17,FALSE,NA,7.98862E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,26008,FALSE,FALSE,NA,NA
224,"The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many foreign leaders.",FALSE,78359,NA,11/16/2016 12:12,FALSE,NA,7.98861E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21095,FALSE,FALSE,NA,NA
225,"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",FALSE,100981,NA,11/16/2016 11:28,FALSE,NA,7.9885E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,31532,FALSE,FALSE,NA,NA
226,Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!,FALSE,120797,NA,11/16/2016 2:55,FALSE,NA,7.98721E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,27834,FALSE,FALSE,NA,NA
227,"The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!",FALSE,129344,NA,11/15/2016 13:40,FALSE,NA,7.98521E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,39696,FALSE,FALSE,NA,NA
228,If the election were based on total popular vote I would have campaigned in  N.Y. Florida and California and won even bigger and more easily,FALSE,181084,NA,11/15/2016 13:34,FALSE,NA,7.9852E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,50464,FALSE,FALSE,NA,NA
229,"The debates, especially the second and third, plus speeches and intensity of the large rallies, plus OUR GREAT SUPPORTERS, gave us the win!",FALSE,114358,NA,11/13/2016 18:46,FALSE,NA,7.97873E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,23700,FALSE,FALSE,NA,NA
230,I will be interviewed on @60Minutes tonight after the NFL game - 7:00 P.M. Enjoy!,FALSE,78882,NA,11/13/2016 16:33,FALSE,NA,7.9784E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16604,FALSE,FALSE,NA,NA
231,"The @nytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I never said this!",FALSE,94549,NA,11/13/2016 16:03,FALSE,NA,7.97832E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,29725,FALSE,FALSE,NA,NA
232,"Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio were incredible!",FALSE,125808,NA,11/13/2016 15:28,FALSE,NA,7.97824E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22909,FALSE,FALSE,NA,NA
233,"Jeb Bush, George W and George H.W. all called to express their best wishes on the win. Very nice!",FALSE,108492,NA,11/13/2016 15:23,FALSE,NA,7.97822E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,18325,FALSE,FALSE,NA,NA
234,Mitt Romney called to congratulate me on the win. Very nice!,FALSE,111767,NA,11/13/2016 14:45,FALSE,NA,7.97813E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,15661,FALSE,FALSE,NA,NA
235,The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. I wonder if it will change - doubt it?,FALSE,87922,NA,11/13/2016 14:43,FALSE,NA,7.97812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22443,FALSE,FALSE,NA,NA
236,"Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the ""Trump phenomena""",FALSE,128591,NA,11/13/2016 14:16,FALSE,NA,7.97805E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,35474,FALSE,FALSE,NA,NA
237,"This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!",FALSE,203622,NA,11/12/2016 15:05,FALSE,NA,7.97455E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,54328,FALSE,FALSE,NA,NA
238,Today we express our deepest gratitude to all those who have served in our armed forces. #ThankAVet https://t.co/wPk7QWpK8Z,FALSE,170376,NA,11/11/2016 15:26,FALSE,NA,7.97098E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,47716,FALSE,FALSE,NA,NA
239,Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our government!,FALSE,179878,NA,11/11/2016 13:33,FALSE,NA,7.9707E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,33729,FALSE,FALSE,NA,NA
240,Love the fact that the small groups of protesters last night have passion for our great country. We will all come together and be proud!,FALSE,223784,NA,11/11/2016 11:14,FALSE,NA,7.97035E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,56879,FALSE,FALSE,NA,NA
241,"Just had a very open and successful presidential election. Now professional protesters, incited by the media, are protesting. Very unfair!",FALSE,233777,NA,11/11/2016 2:19,FALSE,NA,7.969E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,70504,FALSE,FALSE,NA,NA
242,"A fantastic day in D.C. Met with President Obama for first time. Really good meeting, great chemistry. Melania liked Mrs. O a lot!",FALSE,194363,NA,11/11/2016 2:10,FALSE,NA,7.96898E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,38332,FALSE,FALSE,NA,NA
243,Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!! https://t.co/Lz2dhrXzo4,FALSE,171054,NA,11/10/2016 19:31,FALSE,NA,7.96797E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,46045,FALSE,FALSE,NA,NA
244,Such a beautiful and important evening! The forgotten man and woman will never be forgotten again. We will all come together as never before,FALSE,637878,NA,11/9/2016 11:36,FALSE,NA,7.96316E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,223794,FALSE,FALSE,NA,NA
245,"Watching the returns at 9:45pm. 
#ElectionNight #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/HfuJeRZbod",FALSE,192390,NA,11/9/2016 2:48,FALSE,NA,7.96183E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,45851,FALSE,FALSE,NA,NA
246,"Still time to #VoteTrump! 
#iVoted #ElectionNight https://t.co/UZtYAY1Ba6",FALSE,66485,NA,11/8/2016 23:03,FALSE,NA,7.96126E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,25504,FALSE,FALSE,NA,NA
247,"Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left. GO FLORIDA!",FALSE,117877,NA,11/8/2016 21:31,FALSE,NA,7.96103E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,36303,FALSE,FALSE,NA,NA
248,"Just out according to @CNN: ""Utah officials report voting machine problems across entire country""",FALSE,47793,NA,11/8/2016 21:28,FALSE,NA,7.96102E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21804,FALSE,FALSE,NA,NA
249,I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!,FALSE,126426,NA,11/8/2016 21:18,FALSE,NA,7.96099E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,25010,FALSE,FALSE,NA,NA
250,#ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,FALSE,61538,NA,11/8/2016 18:23,FALSE,NA,7.96056E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,25461,FALSE,FALSE,NA,NA
251,We need your vote. Go to the POLLS! Let's continue this MOVEMENT! Find your poll location: https://t.co/VMUdvi1tx1… https://t.co/zGOx74Ebhw,FALSE,62501,NA,11/8/2016 18:03,TRUE,NA,7.96051E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,24164,FALSE,FALSE,NA,NA
252,VOTE TODAY! Go to https://t.co/MXrAxYnTjY to find your polling location. We are going to Make America Great Again!… https://t.co/KPQ5EY9VwQ,FALSE,68462,NA,11/8/2016 16:39,TRUE,NA,7.96029E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,29614,FALSE,FALSE,NA,NA
253,TODAY WE MAKE AMERICA GREAT AGAIN!,FALSE,575848,NA,11/8/2016 11:43,FALSE,NA,7.95955E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,348574,FALSE,FALSE,NA,NA
254,Today we are going to win the great state of MICHIGAN and we are going to WIN back the White House! Thank you MI!… https://t.co/onRpEvzHrW,FALSE,54789,NA,11/8/2016 6:42,TRUE,NA,7.95879E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17493,FALSE,FALSE,NA,NA
255,"Unbelievable evening in New Hampshire - THANK YOU! Flying to Grand Rapids, Michigan now. 
Watch NH rally here:… https://t.co/hP88anrfgk",FALSE,32381,NA,11/8/2016 3:43,TRUE,NA,7.95834E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9205,FALSE,FALSE,NA,NA
256,Big news to share in New Hampshire tonight! Polls looking great! See you soon.,FALSE,44460,NA,11/8/2016 0:17,FALSE,NA,7.95782E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13406,FALSE,FALSE,NA,NA
257,"Today in Florida, I pledged to stand with the people of Cuba and Venezuela in their fight against oppression- cont: https://t.co/8eELqk2wUw",FALSE,36908,NA,11/8/2016 0:16,FALSE,NA,7.95782E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13913,FALSE,FALSE,NA,NA
258,Thank you Pennsylvania! Going to New Hampshire now and on to Michigan. Watch PA rally here: https://t.co/d29DLINGst… https://t.co/zcH9crFIKM,FALSE,29516,NA,11/8/2016 0:08,TRUE,NA,7.9578E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9109,FALSE,FALSE,NA,NA
259,LIVE on #Periscope: Join me for a few minutes in Pennsylvania. Get out &amp; VOTE tomorrow. LETS #MAGA!! https://t.co/Ej0LmMK3YU,FALSE,31330,NA,11/7/2016 23:28,FALSE,NA,7.9577E+17,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",realDonaldTrump,10186,FALSE,FALSE,NA,NA
260,Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy SEAL @EricGreitens!,FALSE,36908,NA,11/7/2016 22:21,FALSE,NA,7.95753E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12521,FALSE,FALSE,NA,NA
261,"'America must decide between failed policies or fresh perspective, a corrupt system or an outsider'
https://t.co/ll8QIW9SqW",FALSE,37350,NA,11/7/2016 21:37,FALSE,NA,7.95742E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16068,FALSE,FALSE,NA,NA
262,"Top Clinton Aides Bemoan Campaign ‘All Tactics,’ No Vision: https://t.co/mHYvQtIq78",FALSE,16701,NA,11/5/2016 21:39,FALSE,NA,7.95018E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8201,FALSE,FALSE,NA,NA
263,"‘Must Act Immediately’: Clinton Charity Lawyer Told Execs They Were Breaking The Law
https://t.co/hsi4qhqTV1",FALSE,21595,NA,11/5/2016 21:38,FALSE,NA,7.95017E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12744,FALSE,FALSE,NA,NA
264,Watch Coach Mike Ditka- a great guy and supporter tonight at 8pmE on #WattersWorld with @jessebwatters @FoxNews.,FALSE,21160,NA,11/5/2016 21:27,FALSE,NA,7.95015E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6823,FALSE,FALSE,NA,NA
265,"Thank you Wilmington, North Carolina. We are 3 days away from the CHANGE you've been waiting for your entire life!… https://t.co/6ZJZRBfLST",FALSE,32394,NA,11/5/2016 20:13,TRUE,NA,7.94996E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11089,FALSE,FALSE,NA,NA
266,"Thank you for the incredible support this morning Tampa, Florida! #ICYMI- watch here: https://t.co/q43kHf7MoE https://t.co/1GscFNaV4L",FALSE,23561,NA,11/5/2016 20:06,FALSE,NA,7.94994E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8271,FALSE,FALSE,NA,NA
267,"Join me in Denver, Colorado tonight at 9:30pm: https://t.co/LJYGIK7Mri

NEW- Scranton, Pennsylvania Monday @ 5:30pm: https://t.co/BcErCtsPdF",FALSE,16608,NA,11/5/2016 16:45,FALSE,NA,7.94944E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5851,FALSE,FALSE,NA,NA
268,MAKE AMERICA GREAT AGAIN!,FALSE,116376,NA,11/5/2016 13:33,FALSE,NA,7.94895E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,59976,FALSE,FALSE,NA,NA
269,"Thank you Hershey, Pennsylvania. Get out &amp; VOTE on November 8th &amp; we will #MAGA! #RallyForRiley 
#ICYMI, watch here… https://t.co/maWukVBTr8",FALSE,28500,NA,11/5/2016 2:52,TRUE,NA,7.94734E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10336,FALSE,FALSE,NA,NA
270,"Join me in Denver, Colorado tomorrow at 9:30pm!
Tickets: https://t.co/LJYGIK7Mri",FALSE,16878,NA,11/4/2016 23:57,FALSE,NA,7.9469E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5485,FALSE,FALSE,NA,NA
271,"Join me live in Hershey, Pennsylvania! 
#MakeAmericaGreatAgain 
LIVE: https://t.co/xEj6sZpb12 https://t.co/JWfGI1vlwW",FALSE,19833,NA,11/4/2016 23:50,FALSE,NA,7.94688E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6697,FALSE,FALSE,NA,NA
272,The only thing that can stop this corrupt machine is YOU. The only force strong enough to save our country is US.… https://t.co/7dcSHOkuzc,FALSE,65596,NA,11/4/2016 23:31,TRUE,NA,7.94684E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,34183,FALSE,FALSE,NA,NA
273,Thank you Ohio! VOTE so we can replace Obamacare and save healthcare for every family in the United States! Watch:… https://t.co/7CH8ZnGdOa,FALSE,25588,NA,11/4/2016 23:14,TRUE,NA,7.94679E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9658,FALSE,FALSE,NA,NA
274,"Join me live in Wilmington, Ohio!
https://t.co/nQ2p4EulLu",FALSE,13705,NA,11/4/2016 20:33,FALSE,NA,7.94639E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3782,FALSE,FALSE,NA,NA
275,"If Obama worked as hard on straightening out our country as he has trying to protect and elect Hillary, we would all be much better off!",FALSE,102897,NA,11/4/2016 19:07,FALSE,NA,7.94617E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,41959,FALSE,FALSE,NA,NA
276,"'ICE OFFICERS WARN HILLARY IMMIGRATION PLAN WILL UNLEASH GANGS, CARTELS &amp; DRUG VIOLENCE NATIONWIDE'… https://t.co/09aSrBwQrv",FALSE,26571,NA,11/4/2016 18:56,TRUE,NA,7.94614E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17447,FALSE,FALSE,NA,NA
